NOME,Ano,IAA,IEG,IPS,IDA,IPP,IPV,IAN,INDE
ALUNO-955,2022,9.00002,10,7.5,7,6.041666667,7.277773333,10,8.109723333
ALUNO-956,2022,,,,,,,,
ALUNO-957,2022,7.50002,9.197530864,5.625,6.916666667,6.458333333,8.388893333,5,7.358953506
ALUNO-958,2022,7.08333,8.801282051,5,5.8,7.03125,6.7499975,5,6.68171391
ALUNO-959,2022,9.50002,9.841269841,7.5,9,6.25,7.5,5,8.093255968
ALUNO-960,2022,10.00002,7.899610136,5.625,4.833333333,5.625,7.499995,5,6.671589694
ALUNO-961,2022,9.50002,9.012345679,5.625,4.5,6.458333333,8,10,7.460804469
ALUNO-962,2022,,,,,,,,
ALUNO-963,2022,6.91668,9.325971935,6.875,7.083333333,6.041666667,7.555556667,5,7.276307054
ALUNO-964,2022,8.33334,8.203282828,7.5,5.777777778,7.65625,7.8749975,10,7.720170621
ALUNO-965,2022,,,,,,,,
ALUNO-966,2022,,,,,,,,
ALUNO-967,2022,9.00002,5.394786373,7.5,9.233333333,4.6875,7.249995,5,6.994374941
ALUNO-968,2022,,,,,,,,
ALUNO-969,2022,8.50002,9.307081807,7.5,8.833333333,6.666666667,9.111116667,10,8.716975028
ALUNO-970,2022,,,,,,,,
ALUNO-971,2022,9.50002,7.279952017,7.5,6.166666667,5.9375,7.499995,10,7.483074737
ALUNO-972,2022,,,,,,,,
ALUNO-973,2022,,,,,,,,
ALUNO-974,2022,10.00002,7.88430571,7.5,5.683333333,5.625,7.249995,5,6.976028809
ALUNO-975,2022,10.00002,9.165042235,7.5,8.833333333,5.625,8.833335,5,8.178844114
ALUNO-976,2022,10.00002,4.411764706,6.875,6,5.625,7.33333,10,6.799020941
ALUNO-977,2022,,,,,,,,
ALUNO-978,2022,8.50002,8.518518519,6.875,6.5,5.625,7.999995,5,7.203704704
ALUNO-979,2022,6.91668,3.346365915,7.5,2.833333333,4.375,3.74999,5,4.36510585
ALUNO-980,2022,10.00002,6.56920078,8.125,7.35,5.625,7.08333,10,7.575508156
ALUNO-981,2022,10.00002,8.38731444,6.25,4.75,5.625,7.666665,5,6.848297888
ALUNO-982,2022,9.00002,6.851851852,7.5,4.75,6.25,6.888883333,10,6.973149037
ALUNO-983,2022,8.75001,9.16005291,5.625,5.955555556,7.96875,7.41667,10,7.740831693
ALUNO-984,2022,7.91668,5.952380952,6.875,4,4.6875,5.75,5,5.58839419
ALUNO-985,2022,9.50002,8.9606676,7.5,1.75,5.625,6.111103333,5,6.126856187
ALUNO-986,2022,,,,,,,,
ALUNO-987,2022,,,,,,,,
ALUNO-988,2022,8.00002,9.363636364,7.5,7.75,5.416666667,6.888886667,5,7.392173273
ALUNO-989,2022,9.50002,7.395197395,7.5,5.916666667,6.041666667,7.166666667,5,6.899874812
ALUNO-990,2022,8.50002,10,7.5,2.5,6.458333333,7.5,5,6.745835333
ALUNO-991,2022,9.00002,9.285714286,4.375,5.5,6.25,7.555556667,5,6.93075619
ALUNO-992,2022,,,,,,,,
ALUNO-993,2022,5.41666,6.281197786,5.625,8.888888889,7.5,7.2916675,5,6.846516835
ALUNO-994,2022,10.00002,8.240384615,7.5,5,7.5,6.4583275,10,7.439744423
ALUNO-995,2022,8.00002,9.751724138,6.25,6.5,5.625,7.416665,5,7.221179828
ALUNO-996,2022,8.50002,8.174985934,5,7.166666667,6.25,7.61111,5,7.06555452
ALUNO-997,2022,6.91668,9.206349206,4.375,8,6.458333333,8.722226667,10,7.960716508
ALUNO-998,2022,9.50002,9.668209877,5.625,6.166666667,5.625,7.499995,10,7.741976309
ALUNO-999,2022,,,,,,,,
ALUNO-1000,2022,9.50002,8.093434343,7.5,2,6.458333333,6.611106667,10,6.686743535
ALUNO-1001,2022,9.00002,8.452380952,5.625,8.083333333,5.625,7.75,5,7.382144857
ALUNO-1002,2022,8.75001,7.515756303,6.875,8.277777778,7.5,7.958335,5,7.562874816
ALUNO-1003,2022,,,,,,,,
ALUNO-1004,2022,10.00002,9.547511312,7.5,8.666666667,6.25,8.33333,5,8.184503596
ALUNO-1005,2022,8.50002,9.833333333,4.375,6.5,5.625,7.16666,5,7.050000667
ALUNO-1006,2022,,,,,,,,
ALUNO-1007,2022,,,,,,,,
ALUNO-1008,2022,10.00002,6.641025641,6.25,6.3,5.625,7.416665,10,7.259040128
ALUNO-1009,2022,9.00002,9.814814815,2.5,8.083333333,5.9375,8.083335,5,7.44004863
ALUNO-1010,2022,8.50002,8.29297246,7.5,4.5,6.041666667,7.5,10,7.262763159
ALUNO-1011,2022,10.00002,9.473684211,7.5,7.833333333,5.625,7.58333,5,7.790571509
ALUNO-1012,2022,,,,,,,,
ALUNO-1013,2022,,,,,,,,
ALUNO-1014,2022,7.41668,7.425925926,7.5,8.833333333,6.041666667,7.277776667,5,7.303241852
ALUNO-1015,2022,9.16668,8.928571429,9.375,7.266666667,7.96875,8.91667,10,8.673424619
ALUNO-1016,2022,,,,,,,,
ALUNO-1017,2022,7.91667,9.058646813,5.625,6.888888889,7.96875,8.083335,10,7.95721614
ALUNO-1018,2022,,,,,,,,
ALUNO-1019,2022,,,,,,,,
ALUNO-1020,2022,,,,,,,,
ALUNO-1021,2022,,,,,,,,
ALUNO-1022,2022,8.00002,9.605072464,7.5,7.583333333,6.041666667,7.166666667,5,7.525183159
ALUNO-1023,2022,9.00002,7.266025641,7.5,5.416666667,5.625,7.916665,5,6.832373462
ALUNO-1024,2022,,,,,,,,
ALUNO-1025,2022,8.00002,8.925925926,6.25,9.183333333,5.625,7.41666,10,8.092685852
ALUNO-1026,2022,8.75001,4.317217235,7.5,2.777777778,7.5,6.874995,5,5.668999003
ALUNO-1027,2022,,,,,,,,
ALUNO-1028,2022,7.91667,6.666666667,4.375,7.444444444,7.5,5.7083275,10,6.943054722
ALUNO-1029,2022,8.75001,8.915214902,7.5,5.777777778,7.8125,7.9166675,10,7.928183036
ALUNO-1030,2022,8.50002,8.282828283,7.5,5.75,6.458333333,6.611106667,5,6.874622323
ALUNO-1031,2022,8.50002,10,7.5,8.833333333,5.833333333,7.5,5,7.950002
ALUNO-1032,2022,,,,,,,,
ALUNO-1033,2022,9.50002,7.328282828,8.125,9.1,5.625,8.166665,10,8.243991566
ALUNO-1034,2022,9.50002,9.490392648,7.5,6.633333333,6.041666667,7.333333333,5,7.49558053
ALUNO-1035,2022,,,,,,,,
ALUNO-1036,2022,,,,,,,,
ALUNO-1037,2022,8.33334,8.151515152,6.875,8,8.125,7.791665,10,8.12197003
ALUNO-1038,2022,9.16668,7.44750817,7.5,5.777777778,6.458333333,7.875,10,7.532558523
ALUNO-1039,2022,9.50002,9.074074074,7.5,7,5.9375,8.08333,5,7.625232815
ALUNO-1040,2022,9.58335,8.422314578,7.5,6.166666667,7.5,6.95833,5,7.267797249
ALUNO-1041,2022,,,,,,,,
ALUNO-1042,2022,9.58335,8.5,7.5,5.166666667,7.5,5.9999925,5,6.891666833
ALUNO-1043,2022,,,,,,,,
ALUNO-1044,2022,8.00002,8.447971781,7.5,7.316666667,5.625,7.58333,5,7.28209569
ALUNO-1045,2022,9.50002,9.365079365,7.5,7.416666667,4.791666667,6.83333,10,7.902183873
ALUNO-1046,2022,,,,,,,,
ALUNO-1047,2022,,,,,,,,
ALUNO-1048,2022,8.00002,9.722222222,7.5,4.75,4.166666667,5.88888,10,7.038889111
ALUNO-1049,2022,8.50002,8.884479718,7.5,6.25,6.25,6.777776667,5,7.107453277
ALUNO-1050,2022,10.00002,8.865955739,7.5,8.25,5.625,7.75,5,7.785693148
ALUNO-1051,2022,8.75001,7.1875,5.625,5.833333333,8.125,7.0416625,5,6.762500167
ALUNO-1052,2022,9.50002,7.9551483,6.875,8.416666667,6.666666667,7.666666667,10,8.111864993
ALUNO-1053,2022,8.75001,9.415584416,7.5,9.25,5.833333333,7.2499975,5,7.891450716
ALUNO-1054,2022,9.00002,9.333333333,7.5,6.5,6.041666667,6.777776667,10,7.776390667
ALUNO-1055,2022,6.66666,8.603896104,5.625,6.277777778,7.34375,7.5833325,10,7.456542276
ALUNO-1056,2022,,,,,,,,
ALUNO-1057,2022,8.33334,6.845108696,7.5,5.166666667,7.5,5.9583275,5,6.427354572
ALUNO-1058,2022,8.00002,8.699494949,7.5,7.25,6.458333333,6.888886667,10,7.763511657
ALUNO-1059,2022,7.91667,3.666666667,7.5,1.833333333,6.875,6.2916575,2.5,4.8374985
ALUNO-1060,2022,9.58335,8.653198653,7.5,3.5,7.03125,6.83333,10,7.208765731
ALUNO-1061,2022,,,,,,,,
ALUNO-1062,2022,6.66666,7.251602564,5,4.25,6.09375,5.83333,10,6.243027513
ALUNO-1063,2022,9.00002,4.573717949,7.5,4.166666667,4.375,6.08333,5,5.552244923
ALUNO-1064,2022,,,,,,,,
ALUNO-1065,2022,9.50002,9.002849003,7.5,7,5.9375,7.58333,5,7.510987801
ALUNO-1066,2022,6.66666,8.489420063,7.5,5.522222222,6.875,6.54166,10,7.214826457
ALUNO-1067,2022,9.00002,8.89292196,7.5,4.916666667,6.041666667,8.333333333,10,7.682753059
ALUNO-1068,2022,8.33334,3.333333333,6.875,1.022222222,3.75,5.111116667,5,4.289168444
ALUNO-1069,2022,9.00002,6.174603175,5,8,5.625,7.83333,5,6.864088635
ALUNO-1070,2022,9.50002,8.070175439,5,4.416666667,4.6875,5.16667,5,5.949454421
ALUNO-1071,2022,9.50002,5.417989418,5.625,3.583333333,6.041666667,6.666663333,5,5.750265884
ALUNO-1072,2022,9.58335,3.815789474,7.5,4.122222222,6.09375,4.83333,5,5.371978339
ALUNO-1073,2022,0,6.249084249,7.5,4,6.458333333,6.944446667,5,5.334539516
ALUNO-1074,2022,8.00002,6.25,7.5,5.833333333,6.041666667,7.555556667,5,6.581946667
ALUNO-1075,2022,7.5,9.58041958,5.625,6.744444444,7.96875,8.4583375,5,7.566015305
ALUNO-1076,2022,8.75001,7.357142857,7.5,3.75,7.03125,5.333325,5,6.116219571
ALUNO-1077,2022,,,,,,,,
ALUNO-1078,2022,8.00002,7.662464986,7.5,5.583333333,6.458333333,5.833336667,5,6.511662331
ALUNO-1079,2022,,,,,,,,
ALUNO-1080,2022,7.50002,6.481481481,7.5,0,6.041666667,7.555553333,5,5.41157563
ALUNO-1081,2022,,,,,,,,
ALUNO-1082,2022,8.50002,8.789241743,5.625,6,6.25,7.333333333,5,6.962017015
ALUNO-1083,2022,,,,,,,,
ALUNO-1084,2022,7.50002,8.93236715,7.5,5,5,5.888886667,5,6.464252763
ALUNO-1085,2022,8.75001,6.25,7.5,4.955555556,6.25,5.833336667,5,6.157779444
ALUNO-1086,2022,,,,,,,,
ALUNO-1087,2022,,,,,,,,
ALUNO-1088,2022,,,,,,,,
ALUNO-1089,2022,,,,,,,,
ALUNO-1090,2022,8.50002,5.481481481,7.5,1,5.833333333,5.999993333,5,5.179630296
ALUNO-1091,2022,9.00002,4.8664422,7.5,2.25,6.458333333,6.499993333,5,5.51912244
ALUNO-1092,2022,,,,,,,,
ALUNO-1093,2022,7.91667,7.370098039,7.5,4.733333333,8.28125,8.055556667,5,6.901589608
ALUNO-1094,2022,,,,,,,,
ALUNO-1095,2022,10.00002,9.666666667,7.5,9.916666667,6.25,8.055563333,10,8.902781333
ALUNO-1096,2022,,,,,,,,
ALUNO-1097,2022,9.16668,9.691650854,5.625,6.677777778,7.96875,8.000005,10,8.149929726
ALUNO-1098,2022,8.50002,8.61952862,8.125,9.3,5.3125,8.16667,5,7.910991724
ALUNO-1099,2022,8.50002,5.462962963,6.875,7.75,6.458333333,7.38889,10,7.303705926
ALUNO-1100,2022,,,,,,,,
ALUNO-1101,2022,6.75,8.111341155,7.5,4,6.041666667,7.444443333,5,6.440323564
ALUNO-1102,2022,0,4.886363636,7.5,0,6.09375,4.5416625,10,4.244980227
ALUNO-1103,2022,10.00002,7.442630899,5,3.277777778,6.09375,6.2916575,5,6.011790235
ALUNO-1104,2022,9.00002,7.364726728,7.5,7.083333333,6.25,7.333333333,5,7.131280679
ALUNO-1105,2022,9.50002,8.505050505,4.375,5.083333333,6.041666667,7.88889,5,6.787123434
ALUNO-1106,2022,9.00002,8.015728978,6.25,5.583333333,5,6.55555,5,6.555924462
ALUNO-1107,2022,0,6.075009549,7.5,2.722222222,7.8125,7.583335,5,5.307363354
ALUNO-1108,2022,9.50002,7,7.5,8.95,5.3125,7.83333,5,7.487918
ALUNO-1109,2022,8.50002,9.296296296,7.5,6,6.25,7.055556667,5,7.195372593
ALUNO-1110,2022,9.00002,6.966300132,7.5,4.583333333,6.458333333,7.499996667,5,6.60576136
ALUNO-1111,2022,9.00002,8.217338217,7.5,7.75,5.3125,7.500005,10,7.874720643
ALUNO-1112,2022,,,,,,,,
ALUNO-1113,2022,7.08333,10,6.25,7.75,7.1875,7.16666,5,7.535415
ALUNO-1114,2022,,,,,,,,
ALUNO-1115,2022,,,,,,,,
ALUNO-1116,2022,7.91668,8.16017316,7.5,7.666666667,6.25,8.722226667,5,7.576481299
ALUNO-1117,2022,8.00002,5.925,7.5,7.583333333,5.625,7.08333,5,6.730834667
ALUNO-1118,2022,8.33334,8.75,7.5,5,7.34375,5.1666625,10,7.1010415
ALUNO-1119,2022,,,,,,,,
ALUNO-1120,2022,9.50002,9.166666667,7.5,7.25,6.25,7.277776667,10,8.063890667
ALUNO-1121,2022,9.50002,8.422963727,7.5,6,5,6.999995,10,7.484593745
ALUNO-1122,2022,8.33334,9.615384615,7.5,8.777777778,7.5,8.5000075,10,8.711967979
ALUNO-1123,2022,8.33334,9.201754386,6.875,7.866666667,7.8125,9.25,2.5,7.815768211
ALUNO-1124,2022,7.08334,9.213286713,5.625,6.466666667,7.5,9.20834,5,7.498492676
ALUNO-1125,2022,9.50002,9.722222222,5.625,3.25,5,5.999995,5,6.306945444
ALUNO-1126,2022,0,5.799679487,5.625,3.444444444,7.5,5.6249925,5,4.786323286
ALUNO-1127,2022,10.00002,9.736842105,5,7.166666667,7.8125,7.333335,5,7.628620754
ALUNO-1128,2022,8.33334,9.056712963,8.75,8.666666667,6.458333333,9.4166775,5,8.282178759
ALUNO-1129,2022,,,,,,,,
ALUNO-1130,2022,9.16668,9.907407407,6.25,9.111111111,8.28125,8.2083375,10,8.815164204
ALUNO-1131,2022,,,,,,,,
ALUNO-1132,2022,,,,,,,,
ALUNO-1133,2022,,,,,,,,
ALUNO-1134,2022,,,,,,,,
ALUNO-1135,2022,8.50002,8.317460317,7.5,9.05,3.125,7.416665,5,7.369327063
ALUNO-1136,2022,7.08333,8.088984205,8.125,7.477777778,5.833333333,8.2500025,5,7.36751923
ALUNO-1137,2022,,,,,,,,
ALUNO-1138,2022,7.5,8.683646813,7.5,7.888888889,8.4375,8.1250025,10,8.28325764
ALUNO-1139,2022,,,,,,,,
ALUNO-1140,2022,,,,,,,,
ALUNO-1141,2022,7.08333,4.647331155,7.5,6.166666667,5,4.91667,5,5.604466564
ALUNO-1142,2022,,,,,,,,
ALUNO-1143,2022,,,,,,,,
ALUNO-1144,2022,10.00002,6.785714286,5,8.083333333,5.3125,7.08333,5,6.921727524
ALUNO-1145,2022,,,,,,,,
ALUNO-1146,2022,,,,,,,,
ALUNO-1147,2022,,,,,,,,
ALUNO-1148,2022,,,,,,,,
ALUNO-1149,2022,,,,,,,,
ALUNO-1150,2022,9.00002,8.771929825,5,6.416666667,5.9375,8.25,5,7.181471298
ALUNO-1151,2022,8.75001,7.850182863,5.625,6.744444444,6.40625,6.499995,5,6.797050462
ALUNO-1152,2022,10.00002,9.055555556,7.5,7,6.041666667,7.88889,10,8.143057778
ALUNO-1153,2022,7.91667,7.357142857,7.5,3.75,6.875,5.49999,5,6.050593571
ALUNO-1154,2022,7.83334,9.62962963,7.5,6.25,5.625,7.22222,5,7.216203926
ALUNO-1155,2022,9.50002,8.053872054,7.5,7.583333333,5.625,7.91666,10,7.973275077
ALUNO-1156,2022,0,6.168615867,7.5,5.555555556,7.34375,6.166665,5,5.562542284
ALUNO-1157,2022,,,,,,,,
ALUNO-1158,2022,,,,,,,,
ALUNO-1159,2022,9.16668,9.006610796,6.875,6.844444444,8.125,8.944446667,5,7.875768382
ALUNO-1160,2022,,,,,,,,
ALUNO-1161,2022,8.33334,7.3330721,5.625,6.5,6.71875,7.2083375,5,6.77599092
ALUNO-1162,2022,8.50002,8.504273504,7.5,7.183333333,5.625,7.5,5,7.300023368
ALUNO-1163,2022,9.58335,9.166666667,7.5,3.75,7.03125,7.249995,5,6.944792333
ALUNO-1164,2022,,,,,,,,
ALUNO-1165,2022,6.66667,6.449675325,7.5,6.666666667,8.28125,7.7916675,5,6.926393898
ALUNO-1166,2022,,,,,,,,
ALUNO-1167,2022,8.00002,8.887667888,7.5,3.5,6.458333333,7.555556667,10,7.184480244
ALUNO-1168,2022,8.91668,8.276895944,7.5,6.666666667,5.833333333,7.333333333,5,7.180380522
ALUNO-1169,2022,6.41668,9.487179487,5,7.25,6.25,6.944443333,10,7.502992564
ALUNO-1170,2022,9.50002,6.009891879,7.5,4.75,5.625,6.833325,5,6.281145376
ALUNO-1171,2022,8.33334,9.895833333,5.625,7.911111111,7.8125,9.5000075,10,8.638474389
ALUNO-1172,2022,,,,,,,,
ALUNO-1173,2022,,,,,,,,
ALUNO-1174,2022,0,5.366847826,5,5.877777778,6.5625,5.222213333,5,4.949617787
ALUNO-1175,2022,,,,,,,,
ALUNO-1176,2022,9.16668,8.940746753,7.5,8.555555556,8.90625,9.833343333,5,8.523222128
ALUNO-1177,2022,10.00002,9.015700483,7.5,4.916666667,5.833333333,7.222223333,5,7.06425343
ALUNO-1178,2022,,,,,,,,
ALUNO-1179,2022,8.41668,9.62962963,7.5,2.25,6.458333333,7.666666667,5,6.646760593
ALUNO-1180,2022,0,6.018518519,7.5,7,6.666666667,8.111113333,5,6.142593037
ALUNO-1181,2022,8.50002,9.444444444,7.5,7.083333333,5.833333333,7.333333333,5,7.455557556
ALUNO-1182,2022,8.50002,9.097435897,5,9.616666667,3.4375,7.249995,10,7.886571513
ALUNO-1183,2022,,,,,,,,
ALUNO-1184,2022,9.00002,9.666666667,7.5,6,6.25,7.833335,5,7.475002333
ALUNO-1185,2022,7.50002,9.666666667,7.5,7,5.833333333,7.722223333,5,7.461113333
ALUNO-1186,2022,5.41665,4.53030303,7.5,2.5,5.9375,4.7083275,5,4.733141106
ALUNO-1187,2022,,,,,,,,
ALUNO-1188,2022,,,,,,,,
ALUNO-1189,2022,,,,,,,,
ALUNO-1190,2022,7.91667,7.413690476,6.875,5,7.34375,6.166655,10,6.929611095
ALUNO-1191,2022,7.5,9.333333333,5,7.888888889,8.28125,8.2916725,10,8.180903944
ALUNO-1192,2022,8.00002,9.666666667,7.5,3.25,6.25,7.333333333,5,6.725002
ALUNO-1193,2022,,,,,,,,
ALUNO-1194,2022,10.00002,8.756613757,7.5,7.083333333,6.041666667,8.277776667,5,7.677713418
ALUNO-1195,2022,7.5,9.419934641,8.125,7.955555556,8.75,8.6666725,10,8.645932539
ALUNO-1196,2022,,,,,,,,
ALUNO-1197,2022,,,,,,,,
ALUNO-1198,2022,,,,,,,,
ALUNO-1199,2022,9.00002,10,7.5,7.083333333,5.625,7.58333,5,7.645834667
ALUNO-1200,2022,,,,,,,,
ALUNO-1201,2022,,,,,,,,
ALUNO-1202,2022,8.00002,8.798329156,7.5,6.916666667,6.25,8.16667,5,7.451335165
ALUNO-1203,2022,10.00002,8.670634921,8.125,8.133333333,5.3125,7.24999,10,8.154543651
ALUNO-1204,2022,10.00002,9.682539683,6.875,7.333333333,6.041666667,7.777776667,5,7.750398603
ALUNO-1205,2022,,,,,,,,
ALUNO-1206,2022,8.50002,8.888888889,7.5,8,5.833333333,7.555556667,10,8.072224444
ALUNO-1207,2022,9.00002,10,7.5,7.5,6.458333333,8.222226667,5,7.940280667
ALUNO-1208,2022,9.50002,9.251827078,7.5,9.733333333,5.625,8.500005,5,8.259535082
ALUNO-1209,2022,9.50002,8.945512821,7.5,4.083333333,5.625,7.333325,10,7.334936231
ALUNO-1210,2022,7.50002,8.248677249,6.875,7.583333333,5.625,7.916665,5,7.249737116
ALUNO-1211,2022,8.91668,5.673076923,5.625,7.266666667,5,7.66666,5,6.575448718
ALUNO-1212,2022,,,,,,,,
ALUNO-1213,2022,6.66668,6.875,8.75,6.25,7.1875,7.2499975,10,7.3354175
ALUNO-1214,2022,9.50002,8.00617284,7.5,9,6.25,7.333333333,5,7.692903235
ALUNO-1215,2022,9.00002,10,5.625,8.5,6.458333333,8.000003333,5,7.908336
ALUNO-1216,2022,,,,,,,,
ALUNO-1217,2022,7.91667,7.775967329,6.25,8.533333333,8.90625,8.83334,5,7.835820133
ALUNO-1218,2022,,,,,,,,
ALUNO-1219,2022,6.66666,8.369047619,7.5,8.055555556,6.041666667,8.500005,10,8.005754302
ALUNO-1220,2022,7.08333,3.040865385,7.5,3.277777778,5.9375,7.27778,5,5.271367632
ALUNO-1221,2022,7.5,9.211436711,7.5,7.122222222,8.125,7.333335,10,8.045898787
ALUNO-1222,2022,,,,,,,,
ALUNO-1223,2022,6.66666,6.862082362,7.5,5.944444444,7.03125,5.62499,10,6.806094361
ALUNO-1224,2022,7.41668,8.824175824,6.25,4.666666667,6.666666667,7.722223333,5,6.775947832
ALUNO-1225,2022,,,,,,,,
ALUNO-1226,2022,8.75001,6.826368076,7.5,4,7.03125,5.62499,10,6.618397615
ALUNO-1227,2022,7.5,7.411064426,7.5,3.944444444,6.25,7.0416625,5,6.304434274
ALUNO-1228,2022,,,,,,,,
ALUNO-1229,2022,,,,,,,,
ALUNO-1230,2022,7.08333,9.788793103,5.625,7.611111111,8.125,7.5,10,8.063313843
ALUNO-1231,2022,9.00002,5.698729583,6.875,2.833333333,6.25,7.166663333,5,5.85224725
ALUNO-1232,2022,,,,,,,,
ALUNO-1233,2022,0,4.77427903,6.875,6.855555556,7.96875,6.11111,10,6.032563917
ALUNO-1234,2022,,,,,,,,
ALUNO-1235,2022,8.33334,7.706980519,7.5,9.333333333,6.458333333,7.8750025,5,7.712230604
ALUNO-1236,2022,7.08334,8.139204545,5,4.666666667,7.34375,6.777773333,10,6.859437909
ALUNO-1237,2022,5.83332,5.604166667,7.5,3.733333333,7.34375,4.4166625,5,5.3185395
ALUNO-1238,2022,,,,,,,,
ALUNO-1239,2022,9.00002,9.791666667,7.5,6.916666667,6.666666667,7.944443333,5,7.747224
ALUNO-1240,2022,,,,,,,,
ALUNO-1241,2022,,,,,,,,
ALUNO-1242,2022,,,,,,,,
ALUNO-1243,2022,9.00002,8.061538462,5.625,7.433333333,4.6875,7.33333,10,7.496892359
ALUNO-1244,2022,9.50002,7.962962963,7.5,8.416666667,6.041666667,7.555556667,5,7.591205926
ALUNO-1245,2022,7.5,5.616883117,7.5,4.5,4.583333333,5.916665,5,5.665042957
ALUNO-1246,2022,9.00002,9.67571644,7.5,7.25,5.625,7.333325,10,8.064310288
ALUNO-1247,2022,0,4.978193773,5.625,0.666666667,5.416666667,4.49999,5,3.633136755
ALUNO-1248,2022,0,0,5,3.711111111,5.3125,3.79167,5,3.031806222
ALUNO-1249,2022,,,,,,,,
ALUNO-1250,2022,7.91667,6.222540046,7.5,4.388888889,7.03125,6.0416625,5,6.075410287
ALUNO-1251,2022,9.16668,8.97531348,6.25,8.055555556,7.96875,7.541665,10,8.253049807
ALUNO-1252,2022,,,,,,,,
ALUNO-1253,2022,,,,,,,,
ALUNO-1254,2022,,,,,,,,
ALUNO-1255,2022,9.00002,7.989417989,7.5,6.166666667,4.375,6.722216667,5,6.763162265
ALUNO-1256,2022,,,,,,,,
ALUNO-1257,2022,,,,,,,,
ALUNO-1258,2022,10.00002,7.27443609,7.5,8.45,3.125,7.166665,10,7.640722218
ALUNO-1260,2022,9.50002,7.3,7.5,7.166666667,5.833333333,7.277776667,5,7.132224
ALUNO-1261,2022,,,,,,,,
ALUNO-1262,2022,,,,,,,,
ALUNO-1263,2022,10.00002,7.55952381,5.625,4.277777778,6.71875,5.583325,10,6.718502317
ALUNO-1264,2022,9.00002,8.974358974,7.5,4.333333333,6.458333333,7.5,5,6.957373795
ALUNO-1265,2022,,,,,,,,
ALUNO-1266,2022,,,,,,,,
ALUNO-1267,2022,10.00002,7.822793149,7.5,6.133333333,5.625,7.416665,10,7.587060296
ALUNO-1268,2022,0,7.546428571,7.5,6.75,5.416666667,6.833333333,5,6.017619048
ALUNO-1269,2022,9.00002,10,7.5,9,6.666666667,7.5,5,8.116668667
ALUNO-1270,2022,,,,,,,,
ALUNO-1271,2022,9.16668,7.604166667,7.5,5.166666667,7.5,7.291665,10,7.429167667
ALUNO-1272,2022,9.00002,7.896825397,7.5,8.283333333,3.125,6.583335,10,7.515200746
ALUNO-1273,2022,10.00002,9.013914096,8.125,8.083333333,5.625,7.916665,10,8.377784486
ALUNO-1274,2022,,,,,,,,
ALUNO-1275,2022,9.00002,9.487179487,7.5,5.416666667,6.666666667,7.666666667,10,7.830771231
ALUNO-1276,2022,9.00002,8.694444444,7.5,1.75,4.583333333,5.83333,5,5.863890222
ALUNO-1277,2022,,,,,,,,
ALUNO-1278,2022,8.50002,7.602657005,7.5,6,5.625,7.055553333,5,6.794144068
ALUNO-1279,2022,9.58335,7.803030303,7.5,5.944444444,7.65625,8.0000025,5,7.323455449
ALUNO-1280,2022,10.00002,7.87037037,7.5,7.25,5,7.333325,10,7.740741074
ALUNO-1281,2022,,,,,,,,
ALUNO-1282,2022,,,,,,,,
ALUNO-1283,2022,8.00002,9.070419103,5.625,7.166666667,5.625,7.41666,10,7.655751154
ALUNO-1284,2022,,,,,,,,
ALUNO-1285,2022,9.50002,7.704585538,7.5,7.5,5.625,8.222223333,5,7.447863774
ALUNO-1286,2022,9.50002,5.750869549,7.5,6,5.625,6.91666,10,6.99600791
ALUNO-1287,2022,8.50002,8.870564718,5,5.166666667,5.416666667,6.555553333,5,6.51022561
ALUNO-1288,2022,,,,,,,,
ALUNO-1289,2022,9.58335,8.75,7.5,5.644444444,7.1875,6.624995,5,7.130972889
ALUNO-1290,2022,,,,,,,,
ALUNO-1291,2022,,,,,,,,
ALUNO-1292,2022,10.00002,9.373638344,8.75,7.155555556,8.59375,8.5000025,10,8.74021628
ALUNO-1293,2022,,,,,,,,
ALUNO-1294,2022,,,,,,,,
ALUNO-1295,2022,8.50002,6.790925124,7.5,7,6.25,7.22222,5,6.927631025
ALUNO-1296,2022,,,,,,,,
ALUNO-1297,2022,,,,,,,,
ALUNO-1298,2022,8.00002,8.487922705,7.5,4.583333333,5.833333333,7.333333333,5,6.714253208
ALUNO-1299,2022,,,,,,,,
ALUNO-1300,2022,9.50002,8.015873016,7.5,8.833333333,6.041666667,8.27778,5,7.829565937
ALUNO-1301,2022,,,,,,,,
ALUNO-1302,2022,,,,,,,,
ALUNO-1303,2022,,,,,,,,
ALUNO-1304,2022,7.5,8.438813025,7.5,7.833333333,6.25,7.541665,2.5,7.137762272
ALUNO-1305,2022,9.50002,3.509700176,7.5,2.316666667,5.3125,7.08332,5,5.313189369
ALUNO-1306,2022,7.91667,6.277777778,7.5,5.25,5.46875,4.999995,5,5.894096556
ALUNO-1307,2022,9.50002,7.699145299,7.5,3.666666667,3.958333333,3.944443333,5,5.657886393
ALUNO-1308,2022,,,,,,,,
ALUNO-1309,2022,,,,,,,,
ALUNO-1310,2022,,,,,,,,
ALUNO-1311,2022,8.33334,7.272727273,7.5,6.25,7.1875,6.41666,5,6.789961455
ALUNO-1312,2022,8.75001,2.902972028,7.5,2.277777778,5.46875,3.33334,10,4.874693961
ALUNO-1313,2022,,,,,,,,
ALUNO-1314,2022,0,6.070707071,7.5,4.25,5.3125,5.1249975,5,4.870390914
ALUNO-1315,2022,,,,,,,,
ALUNO-1316,2022,,,,,,,,
